@relation sprememba_zmesan

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric

@data
0.01584178581,0.1269060095,0.4027496022,7.156336687
0.9968294096,0.6633168958,0.1454097668,9.928722375
0.391117973,0.1911692571,0.5099710447,1.703543609
0.333590914,0.2759133359,0.5606007657,15.36703289
0.6889425975,0.6661558787,0.5993711025,7.920211007
0.02909670121,0.1615883458,0.8607212233,0.8549586074
0.6519328502,0.9131181501,0.8741025471,49.47618382
0.3709276552,0.2328576276,0.04786850186,2.028021476
0.8882922816,0.7321804033,0.5695850023,38.23115554
0.5242309464,0.02698142582,0.7370064299,4.064963679
0.7537000645,0.8967942566,0.2423451451,45.13336868
0.3114572651,0.8939546023,0.9144498307,48.87882258
0.510337379,0.1222536042,0.5285052753,7.509269339
0.212463742,0.04922005543,0.3304280689,3.006916315
0.9345415491,0.6513212279,0.9018165981,36.63242728
0.8286846272,0.8089259262,0.07994009959,40.47824841
0.6288530417,0.3273047135,0.1179681732,16.43481812
0.4644277118,0.2189950657,0.4275449307,2.112049101
0.7903443282,0.9252237393,0.2899519081,46.68154751
0.988581459,0.6564918783,0.3775319355,9.77241638
0.8079858709,0.6844528317,0.2408806513,34.51275902
0.7542150868,0.4461219048,0.65223639,5.595328236
0.08306700057,0.5573238491,0.03005426369,3.249571451
0.7927665013,0.7910568373,0.9199734097,10.2265178
0.7563004205,0.9801866984,0.9179869164,53.22283481
0.2484372716,0.7812619244,0.7157977871,5.847255431
0.7014399693,0.8813911341,0.8119546194,10.58938537
0.5873146622,0.4953761243,0.7493198315,5.386297232
0.7771077188,0.8905815836,0.1931484074,44.71561072
0.3303127971,0.4719476057,0.6917606372,3.918641366
0.33727623,0.1168284138,0.414637096,0.978176539
0.1219872345,0.3282637858,0.9367551277,20.80074014
0.4130325517,0.5832419395,0.03767468756,29.16919389
0.5617544608,0.6715266297,0.6153591439,35.46966587
0.8736084096,0.864346067,0.4608857752,44.27938184
0.3470282893,0.7407095615,0.6871162399,39.39612171
0.1329665768,0.4835508387,0.1099092774,3.060715191
0.1749693271,0.1083896227,0.44335928,0.7315967071
0.4144510111,0.2972411765,0.9228683289,19.12048859
0.7098675705,0.9942358069,0.7223924062,12.0289366
0.9047692801,0.00200067395,0.4645621929,1.179123853
0.06711407607,0.200398928,0.6567502034,1.136490529
0.2015357101,0.4709793321,0.6600392544,25.72722569
0.8948296359,0.9937742635,0.2635307209,50.03595538
0.834785383,0.9377915999,0.7778358831,49.9147233
0.9087408561,0.5232365464,0.0492236349,7.371047003
0.8183245456,0.1992189004,0.9045842163,2.626351664
0.1697917826,0.1088875175,0.3571262764,0.7293196447
0.1995442578,0.8667890876,0.2926102547,43.76755819
0.06442547752,0.210011397,0.8478106868,14.09448465
0.1060900803,0.5833504241,0.2813254104,29.56324114
0.8614867306,0.6050638015,0.7499856701,8.237863369
0.1561457395,0.1321151634,0.2351789172,0.8668680159
0.6436648692,0.2770651624,0.2131959177,14.08052062
0.02226252578,0.5808937303,0.9813477034,3.033790268
0.9077900228,0.5542917123,0.002810046784,27.7146251
0.5726989737,0.7440051918,0.8802105275,41.07411245
0.8697484753,0.2083792395,0.484075881,11.59060927
0.2298352221,0.1819213723,0.9045866251,1.327726251
0.2214922782,0.5909229856,0.04887530373,4.263463711
0.9471318592,0.9773686376,0.9008722735,52.92628615
0.06114492584,0.5814352661,0.6649871849,31.28280309
0.3516670804,0.134874344,0.7228813173,1.148680388
0.5944542721,0.1091112119,0.6335823317,1.19417232
0.9889173921,0.5885628508,0.9953772252,34.38202164
0.2482395006,0.5724406465,0.9801660781,4.283227034
0.9123492571,0.349552372,0.006636549964,4.936900329
0.6775328135,0.5395192003,0.9147135772,6.353015618
0.07487136109,0.5750128073,0.6075349372,30.59613387
0.2850751384,0.6741192549,0.08753236672,5.292342674
0.5804547287,0.5527409379,0.2745410904,5.972115601
0.08936448156,0.4967443619,0.1772532846,24.99431173
0.9308755266,0.2579115815,0.611333525,3.690393701
0.6343791744,0.4673108346,0.1171452575,23.43415679
0.4977334578,0.8315006043,0.01984370317,8.296159731
0.694824884,0.3691765627,0.8226023976,4.411013437
0.2414633439,0.04083478183,0.3151757292,2.538417793
0.9694936172,0.7114148654,0.8051779577,10.45419604
0.2586685494,0.9849620361,0.3147021433,7.472597191
0.1453565265,0.4663391441,0.6936053861,3.009550102
0.5248983716,0.1396889255,0.8683179246,10.75432637
0.6184596442,0.2820173041,0.879042112,17.96444038
0.3823061273,0.6075967126,0.127806683,5.360863024
0.8703381945,0.2535170769,0.5700139136,3.474041334
0.09410785123,0.8020167497,0.7129232921,4.764844478
0.1113772605,0.458053303,0.949749542,27.41278611
0.05056705137,0.765853581,0.8047342263,4.216537479
0.4377850843,0.8907924354,0.1879221526,8.353718591
0.5214495638,0.4126866991,0.1523871552,4.215386488
0.9299954158,0.01325617276,0.3043519215,0.1895626628
0.1996046645,0.3006883898,0.03490465811,2.103630001
0.9262790186,0.4340677403,0.2403092508,21.99212969
0.4035407745,0.6640776252,0.2593778294,33.54026555
0.2499998871,0.8514783457,0.8110183493,45.8626711
0.01684415588,0.9259487011,0.7053871123,48.78528994
0.03610656605,0.9505285845,0.09702647778,5.095846154
0.540227887,0.04585984689,0.3934894451,3.067162062
0.9818478309,0.2635486307,0.007891989014,13.17774295
0.7486542363,0.3654213956,0.8827073431,22.16693105
0.9685749547,0.2357848399,0.6040910081,3.462677106
0.01985490211,0.6484646939,0.571810333,3.3710755
0.3160145086,0.3858986075,0.4517495058,3.148988626
0.815414244,0.1509980614,0.9625608594,1.986250007
0.4635128112,0.291364198,0.2902071467,14.98931084
0.01473566486,0.5817327551,0.7895749329,2.994385965
0.6755256792,0.9471822071,0.3084120612,47.83470035
0.8279847803,0.7475405647,0.2393757492,37.66353198
0.4742169941,0.1955391127,0.586698886,11.49803355
0.6073779342,0.06558369598,0.2119658223,0.7262593777
0.5957023403,0.242960407,0.5370707128,13.5902451
0.745767582,0.9236548745,0.8319850943,11.506593
0.4811634455,0.01686323387,0.2087444535,1.061032928
0.9122576159,0.7974349819,0.3873088594,40.62178986
0.07519826458,0.4690435364,0.59642103,25.23076704
0.4830353178,0.1968447983,0.3644304094,1.935053888
0.3712350829,0.3116351942,0.7970079257,2.715075142
0.662431019,0.4841699028,0.2254140948,5.628141135
0.2923872043,0.9015405034,0.8871544703,7.14369159
0.4231438887,0.3628280306,0.03315714131,18.14689851
0.7389717526,0.08582576339,0.8474517789,7.882160757
0.5148859099,0.3241550822,0.4551300277,3.289804255
0.359873435,0.381587257,0.6801721647,3.281167454
0.5433678163,0.2615384643,0.7964219792,2.728808163
0.06735387232,0.7248926474,0.3314401414,36.7938952
0.6684116248,0.7804339003,0.8002354512,9.118680416
0.5655750317,0.9996780734,0.4376868374,10.65231995
0.9636302843,0.4993499615,0.4356116728,7.308637261
0.8191120602,0.1016311874,0.1234388052,5.157745062
0.4369083722,0.5905536406,0.2710589463,5.532946501
0.1294107927,0.1254819835,0.6818950909,0.7897971472
0.06946831622,0.6265812203,0.4638459753,3.568181525
0.8508466539,0.4911856348,0.9241500394,28.82954822
0.3239324345,0.3207070259,0.551262982,17.55480567
0.4663932512,0.8233168655,0.00342454998,7.956478625
0.6439719243,0.8792051329,0.765285325,46.88856479
0.7490349106,0.8102878835,0.6501909656,42.62813564
0.6309868894,0.7167910953,0.06454350513,35.86038409
0.445377766,0.2512373875,0.802789189,2.375142401
0.8929828734,0.9405826549,0.1657061225,13.10215529
0.1824557497,0.03582367898,0.6504592787,3.906670316
0.7711850095,0.1387652322,0.09739685719,1.76396283
0.6119155179,0.2212032147,0.1880927095,11.23705507
0.612334629,0.7358899079,0.5996334617,8.185558277
0.738549059,0.4645653113,0.6094891089,5.753869292
0.6393457304,0.7239528317,0.43667263,8.248325678
0.1408102315,0.2236766472,0.7718977291,14.16296288
0.5630946438,0.111180016,0.755411478,8.412233307
0.5103004848,0.6323631851,0.3905562126,32.38083003
0.5082116252,0.9889416061,0.1361829758,49.53980932
0.2630703845,0.4519495416,0.1327666042,3.448693105
0.1585731788,0.6485916226,0.1001355052,4.271450467
0.576190015,0.9431332778,0.6967089333,49.58368058
0.4498018848,0.8340861626,0.5653262536,7.922166093
0.5189343754,0.9483101973,0.9019829271,9.662658586
0.1378037424,0.1678842849,0.4583271777,9.444533253
0.1552601292,0.04314121419,0.4294697722,0.2826871758
0.22564804,0.1706341069,0.6977933223,10.96628295
0.792384692,0.3152440733,0.3116413066,16.24780519
0.3694194441,0.8676457145,0.9589738436,47.98043989
0.9318726688,0.2629483714,0.01978859116,13.14937651
0.5928222256,0.6117435413,0.5433327674,32.06322954
0.2298562543,0.7872547938,0.7520712812,42.19079575
0.7951564627,0.3860820669,0.481475965,20.46319887
0.4852937531,0.8117383626,0.3452808014,41.18301229
0.08968101317,0.02993341442,0.4832975632,2.664553394
0.271549935,0.6318423917,0.2526808523,31.91135765
0.6657458711,0.2210934458,0.4682217821,12.15083048
0.6765794265,0.7055042424,0.4963261442,36.50691033
0.500976072,0.6551800437,0.9247583365,6.558195466
0.7606910366,0.03173805521,0.2867392073,0.4001188173
0.343673846,0.9356613873,0.4750736343,7.893930412
0.8000341638,0.6576796593,0.08352341202,32.91886377
0.9681527166,0.9085997583,0.5302179517,46.8356433
0.3756587899,0.9505384576,0.2367669511,8.323473555
0.6952102354,0.6799982532,0.2200135078,8.127408723
0.2967358301,0.9757009603,0.3102934892,7.773759145
0.1348393425,0.4503453646,0.6151984352,24.4096138
0.4668715994,0.2786724126,0.8634056813,2.694404412
0.3001461619,0.8820283693,0.5536292534,45.63394521
0.5172564985,0.9466861484,0.8589830644,51.02356695
0.539003197,0.4874155443,0.5077264322,25.65970786
0.6597932026,0.6838137438,0.5000471063,35.44092273
0.2006189855,0.04587707878,0.3233399422,2.81659753
0.03509558859,0.03912343132,0.7098399454,0.2093477551
0.887152416,0.01098525133,0.6435068175,2.619767687
0.1595949619,0.8266054894,0.196821604,41.52396819
0.4474354419,0.3289396408,0.52376252,3.116490739
0.676090677,0.3291880419,0.1047870751,16.51430375
0.1914901833,0.9836259618,0.8523694201,6.801676967
0.2231657847,0.1227329367,0.5810863397,0.8875626049
0.6488954832,0.9670862297,0.2311690254,11.11081001
0.9427460736,0.01829351587,0.3012329911,0.263928982
0.267441746,0.162380274,0.5296543804,1.24617401
0.2080106772,0.7817621731,0.4288463055,40.00765442
0.9378668261,0.8544041589,0.4916984913,12.28519396
0.3096121366,0.8049943077,0.5566986527,41.79928233
0.1284753447,0.9163535154,0.08285522178,5.759055915
0.8168673029,0.6426233092,0.3492549395,8.462496239
0.3794536691,0.1388120032,0.3197930211,1.220787255
0.1888225496,0.1490066779,0.3504801343,1.026391598
0.6340684025,0.5983615652,0.04336175281,6.785829444
0.6106898316,0.07384699368,0.1276292943,0.8202110498
0.9320422687,0.5983273633,0.9266241691,34.20952992
0.9870323954,0.5884174184,0.4179628715,8.749957632
0.6757055569,0.1353789727,0.4735371208,1.591658105
0.5176501097,0.4272489876,0.8723663418,4.347899791
0.3894664869,0.1953078297,0.4413932604,10.73953154
0.4170487371,0.218173918,0.6977159574,2.00076116
0.5154676906,0.2927703736,0.8956776608,2.972988552
0.2372195322,0.422681812,0.7011270524,3.116092877
0.1018701466,0.4247613017,0.5922530314,2.556511469
0.8495771004,0.6302463118,0.7181579552,34.09106984
0.3058120754,0.2079268152,0.9271024782,1.675499385
0.3435846777,0.6178561331,0.07328068668,5.212139669
0.8566871028,0.1692576669,0.09871965392,2.296296937
0.5081241828,0.07069904562,0.2689978355,0.7127341759
0.162387032,0.6040166613,0.7631407732,33.11275226
0.04538580724,0.2031485822,0.4221922997,11.0486608
0.9313546403,0.736481173,0.7894115703,10.54165744
0.313706313,0.5468588703,0.9313986856,31.68046107
0.7807628843,0.3342396507,0.6239707681,4.280817391
0.7032941069,0.6004685767,0.3454847716,30.62022747
0.7580241262,0.1403818112,0.2610809821,7.359906958
0.476392598,0.1291845197,0.2593136226,6.795443758
0.3310506686,0.07195818456,0.946279616,0.5980089738
0.4763070465,0.2797380948,0.1825077573,2.731102731
0.1135862623,0.7370102204,0.416541684,4.522193464
0.404628482,0.6336519447,0.8644339563,5.732195969
0.09602390849,0.3700852932,0.760118802,21.39316763
0.4880569068,0.08972840434,0.7480357827,0.8865676964
0.09180285319,0.9806499742,0.02706211862,5.803514527
0.02362190985,0.6160355811,0.6986564954,33.24238355
0.8876535226,0.6612717418,0.3360522785,9.17616062
0.8518788075,0.6074391963,0.8979825418,8.211841763
0.8809950791,0.1620922644,0.7730200773,11.09241342
0.5874842164,0.9407935007,0.6452246549,49.12124931
0.7686700674,0.2336894961,0.30865041,2.964748687
0.2974238161,0.2676698151,0.2982697597,2.134462854
0.3839574917,0.4219130331,0.6247195489,3.729531864
0.07634004458,0.8667239592,0.4925446905,44.54919932
0.5387592685,0.4625345659,0.1963184321,4.804620673
0.5393168835,0.4043040499,0.9455579172,4.202000252
0.3745171896,0.1737718715,0.7574689187,11.55738939
0.712604207,0.7430096932,0.8616520035,40.86270554
0.08610159006,0.6750580791,0.3508598043,34.36841697
0.9203194388,0.07724854215,0.6153393195,1.09717606
0.3279551837,0.5448575522,0.4017245041,28.0497905
0.006488276508,0.7266508074,0.5886177784,38.06489482
0.4323428742,0.7902784643,0.4341612103,7.368104948
0.7347945473,0.8103077051,0.3323296384,10.00563536
0.8639707654,0.1741803653,0.7912054664,11.83904872
0.4059504158,0.4946344374,0.206767229,4.481142742
0.811837904,0.3994762025,0.7936352916,23.123095
0.9935382274,0.7223257742,0.9549131005,40.67558386
0.394567444,0.2372345543,0.7187659875,14.44485044
0.7889298696,0.1178262302,0.6143282503,1.518697476
0.5427204947,0.06704724625,0.06526568115,0.6991153777
0.3229203258,0.698135539,0.1790465272,5.745099252
0.9330395966,0.1838551713,0.5263022996,10.57772912
0.8365557699,0.1596301113,0.4175647136,2.133545463
0.5025745716,0.2778005977,0.3143656956,2.785158152
0.405966276,0.2503707376,0.1294830603,12.6023662
0.1384863797,0.709773259,0.8212652305,38.86104584
0.1557979184,0.9187396291,0.4970601957,6.025075363
0.9994717269,0.3684986896,0.6877086067,5.525533664
0.7033804335,0.009382078536,0.6761149111,2.754760792
0.7963187114,0.8783083236,0.8858269758,47.83886334
0.6371822314,0.1184183333,0.9487404631,10.421459
0.02109869255,0.8981101904,0.4357173385,45.85475751
0.5807130502,0.2129745816,0.4243242258,11.54898432
0.2521856959,0.05946387636,0.5627352428,0.4472787722
0.209645055,0.9911205588,0.4890959424,7.033438034
0.9791040211,0.1939975842,0.038258735,2.869426069
0.580824586,0.4315719665,0.3018166059,22.03406464
0.3989334555,0.7955839814,0.9916358385,7.151770575
0.7295995639,0.3620759793,0.04115959321,18.11226952
0.2877374381,0.3413781894,0.3555235845,17.70089457
0.2774290241,0.945158429,0.5476307868,7.347935951
0.9892397157,0.1879231036,0.9791140987,14.18947727
0.05564181174,0.5861951851,0.3111533606,29.79384133
0.5471472783,0.467977204,0.2462797624,23.70212881
0.2206694028,0.7634792664,0.4103390484,5.50216147
0.1045976574,0.4799496783,0.2688642377,2.901764511
0.1406931447,0.1858491998,0.6171995525,1.190723083
0.4898429375,0.168481534,0.9228340511,12.68219013
0.1771966911,0.7487979052,0.3913026615,38.20548413
0.8440065187,0.4364268154,0.6054793017,5.865604849
0.2866175263,0.01816246552,0.5968772602,0.142869137
0.09320814422,0.9893593109,0.9011715714,5.868960008
0.7217061689,0.05369097073,0.9834750625,7.520664529
0.7487889397,0.8593187756,0.1045111501,10.73107783
0.03350962437,0.3302515674,0.9016586782,20.57752023
0.2231676369,0.8405141571,0.311171629,42.50984677
0.1294082597,0.4277163108,0.3906064773,2.692081788
0.6713515333,0.8045675799,0.9913910345,45.14265991
0.5660927012,0.1733511279,0.6470322109,1.848083722
0.8585567925,0.2011610314,0.5168355482,2.732886856
0.6859479629,0.6758626163,0.9255927159,38.07674019
0.550309693,0.4155847792,0.1666479573,20.91809667
0.7875417117,0.8835076605,0.4541133994,11.37552966
0.441246667,0.3531973964,0.07756736245,3.324458722
0.6302278139,0.5475087989,0.6918769067,29.76890822
0.1371235394,0.1325594154,0.6147150997,0.8445672393
0.2401588111,0.6748456578,0.5687173412,4.994929598
0.3694784772,0.6846065355,0.4040952356,5.95250648
0.33867396,0.927068461,0.9945463302,51.29903507
0.1833107238,0.204660263,0.06428431449,1.398465525
0.9386225992,0.822041428,0.7604028271,11.82607376
0.3765970073,0.04059049854,0.9170445052,6.234378049
0.6446742444,0.9469055249,0.2636143776,10.83898366
0.3069105451,0.7105165311,0.5862722803,37.24440249
0.473474679,0.7511917801,0.2936598786,7.312661769
0.00728925266,0.4593260256,0.4456185562,23.95918077
0.963943397,0.1007961152,0.2158490896,5.272759907
0.716743401,0.7802161384,0.5346195028,40.43989698
0.2912694241,0.1966976625,0.5964324034,1.556408461
0.7543879484,0.697574404,0.9774752232,39.65600926
0.03578972878,0.2231447256,0.5039077697,12.42685148
0.7857851575,0.03039865578,0.1325212426,0.3908614041
0.9185231325,0.9630446761,0.7228620569,13.66101151
0.2226754448,0.2726340352,0.4421266251,1.970259227
0.1680845212,0.5427110794,0.607970531,28.9836948
0.3230200096,0.9445017886,0.947390128,51.7128297
0.1246644645,0.2711538929,0.302792672,14.01611165
0.2800931812,0.166747477,0.1390456463,8.434042308
0.3080342923,0.7407958685,0.7323598318,39.72154804
0.5764629853,0.17192766,0.5602072631,1.850737621
0.1070536199,0.07137857611,0.05178943147,0.4333062301
0.4688262812,0.1771074703,0.03592638653,8.861827042
0.1567692918,0.2075070131,0.9231446635,14.636331
0.7944751428,0.7599214263,0.1696963286,38.14005553
0.397620127,0.3753435072,0.8839971184,3.369158866
0.4107582146,0.4312353402,0.4027624106,22.37285481
0.7808108595,0.4778112028,0.4032286356,24.7035268
0.5289394196,0.7483093483,0.2199684989,7.699649865
0.03666876342,0.06246767132,0.3557023676,3.756004438
0.1948018245,0.2556478622,0.1510663866,1.776246011
0.4041414215,0.2364751547,0.3860784919,12.56904074
0.4773741437,0.05231306639,0.8842691089,6.525312604
0.8161606495,0.3149269323,0.8629592709,4.144944357
0.4928352553,0.406921801,0.68070956,22.66291758
0.8543436815,0.8131205241,0.7479867436,43.45344705
0.794310691,0.5614377164,0.3597453777,7.266748386
0.9284948147,0.1885171815,0.2579812626,9.758630736
0.7925789716,0.309475893,0.9751249335,4.000220315
0.1340076332,0.4000669375,0.2123599523,2.536454921
0.6456983636,0.7251349529,0.1792086703,36.41732638
0.8239395133,0.3664832124,0.5581065828,19.88157541
0.7243786059,0.256204196,0.2520121495,3.136909364
0.9406251107,0.4948168569,0.8104723833,7.128455893
0.02533904055,0.4836479221,0.338560517,2.540791354
0.09342479117,0.8181332036,0.8535419457,44.54932945
0.185088283,0.1939648618,0.8080813718,12.96322061
0.04030335539,0.9734408584,0.1457987303,48.77832927
0.2127542453,0.1242410073,0.7598283916,9.098746288
0.6102076868,0.9743360038,0.6341983628,50.72783801
0.4548948616,0.1096493299,0.1977022779,1.047035817
0.2274613059,0.5958357397,0.2396220594,30.07888064
0.04577610867,0.6269194051,0.7909805668,34.47422154
0.9695423111,0.5802698105,0.7590334538,31.89414945
0.07967593379,0.4215265194,0.4563623385,22.11765889
0.3846319558,0.09623417337,0.6712960265,7.064900445
0.04104837167,0.0694727372,0.3327714383,4.02732101
0.357118308,0.7539711018,0.8639150103,6.462424351
0.7231835635,0.4074699636,0.2844699681,4.984105621
0.9838637047,0.3039203819,0.3686088391,4.509764239
0.6905374768,0.7452377378,0.9312222293,8.872334559
0.7190407607,0.331876275,0.4435490019,4.045707067
0.8841410516,0.1288739849,0.2721978997,1.78379773
0.5146003388,0.6340389072,0.8665672676,35.45663951
0.0418240445,0.3965651464,0.5463749334,2.148685315
0.2818730666,0.102306439,0.5195424743,6.464943863
0.1251559852,0.3225439253,0.1112812159,16.18911381
0.7676750574,0.5563966255,0.5035691908,7.053301241
0.211930165,0.5371422418,0.9973578241,31.83072523
0.8982606286,0.3706254399,0.4866462804,5.182309607
0.1008683774,0.6412703466,0.01774645577,32.06509201
0.781040308,0.552054889,0.9984275861,7.07204565
0.2847658323,0.8056549174,0.7245446388,6.322504518
0.5850767007,0.5987026718,0.4358606254,30.88500601
0.02034791086,0.03737653628,0.06997592476,0.1944880257
0.3234956355,0.2712030511,0.4176195379,14.43218295
0.492051876,0.9253716535,0.5991035922,9.180166848
0.1412723929,0.7092627902,0.5980920521,4.548306467
0.6709041063,0.8969160427,0.9117804539,10.50202677
0.8526542473,0.5210336681,0.04155821447,26.06031883
0.5584786785,0.1272384593,0.7824103189,9.4227525
0.504005471,0.3448954419,0.6669371135,19.46879766
0.9663886761,0.5015689399,0.4105556707,25.92122679
0.6663275906,0.6092382834,0.9857750805,7.105714192
0.916312794,0.08322803005,0.5315079275,1.178769238
0.7167784009,0.619496071,0.2644285351,31.3244158
0.2257381827,0.9938001504,0.8653795325,53.4344162
0.7904089162,0.780860776,0.8276452267,42.46802191
0.3121063975,0.7114779074,0.7762354644,5.777957603
0.9178044191,0.6555777001,0.5319623723,34.19380483
0.3374894548,0.8975699464,0.106954915,7.517053651
0.1410557876,0.6731609805,0.837937923,4.315337425
0.7361469844,0.4439388836,0.3899957812,5.487737122
0.08947539761,0.5232331097,0.08279935667,3.084330454
0.2290846207,0.06952447709,0.08448204538,3.511909935
0.9905484278,0.8714148216,0.6294535368,12.98885992
0.816457917,0.1902307228,0.5954530686,2.50430741
0.3226602928,0.5982915697,0.9098925459,4.921907179
0.9454773377,0.6108250206,0.4976543254,31.77955017
0.3683874334,0.5450045591,0.2905406585,4.732751103
0.9475154438,0.3166914334,0.5323517073,17.25156337
0.2960810829,0.05623949737,0.2942544881,3.244903387
0.5114984329,0.608605062,0.859994086,6.156030664
0.2290138578,0.3456461472,0.5610892696,2.519808312
0.445473251,0.1469412125,0.7913586321,10.47830305
0.7119973818,0.4160047208,0.7666988924,5.041966324
0.5212783887,0.2817028101,0.8879287868,18.02722816
0.2028530609,0.6346973781,0.721354255,34.33662871
0.5114704012,0.05218140296,0.9422722621,7.048455227
0.3238171023,0.359585504,0.9505553039,2.962326879
0.6957278968,0.2129855607,0.04838151085,10.66098189
0.3377855623,0.5494146313,0.6601895439,4.602916458
0.3693262728,0.6321737039,0.08528624093,5.495652098
0.3164650192,0.1438807609,0.07482602582,1.174736082
0.9301219223,0.9277981027,0.227547215,13.26864406
0.5945900124,0.07121131623,0.85422614,0.7794719551
0.072530108,0.2223645365,0.3225222279,11.63832976
0.4804685593,0.3358902599,0.9310925807,21.12917996
0.0433182697,0.3866047944,0.2478680986,2.100494479
0.4298213924,0.3017596884,0.01767328346,2.805826136
0.6101935307,0.05634711509,0.9154227771,7.007350058
0.2013393652,0.2391085263,0.7525965944,1.676962221
0.08671824741,0.1262842339,0.8009721541,9.521993654
0.6848101142,0.2404366041,0.0525193908,12.03562163
0.6192898709,0.4607689166,0.7466714931,5.157339812
0.7945051512,0.1475831284,0.2911995628,1.910471199
0.8236181329,0.2550090679,0.8507236139,3.375346263
0.4067538015,0.1317951945,0.5406927797,1.195057936
0.2455800421,0.8155762926,0.844349269,44.34344307
0.951884159,0.612856051,0.4868872273,8.897959922
0.9655034011,0.7164463121,0.2916058401,10.49954507
0.5264866377,0.07332276943,0.8110580072,6.955213926
0.08109185631,0.1586501732,0.8138848696,11.24455157
0.7643858214,0.4312040234,0.8611740795,25.26830515
0.3421831664,0.7816767055,0.6455405529,41.1674483
0.3968062637,0.3316650745,0.7475077102,19.37709261
0.58235363,0.03218525637,0.06538447528,1.630638466
0.09582318767,0.8561590783,0.7664892779,5.101194312
0.9897244327,0.4067754606,0.8107181805,23.62509287
0.7972522298,0.3905125075,0.1318558576,19.61255521
0.03789799759,0.1872109694,0.1357823004,1.007004056
0.04738260981,0.8412186111,0.4826992439,4.604684388
0.5175589693,0.8544094716,0.7472877108,45.5126682
0.4535928792,0.9932718084,0.4756102913,9.471769236
0.6140132226,0.1483139389,0.7521576474,1.652236891
0.5074540847,0.3330503112,0.6309565282,18.64304626
0.1951163721,0.8946244623,0.4360277761,45.68182422
0.4926344691,0.8412514086,0.7330614678,8.350551454
0.7702864102,0.5900020754,0.9513984702,34.02589902
0.8661757464,0.7358059202,0.4637445653,10.05240202
0.7050975515,0.5399458295,0.965622302,6.50687397
0.7531519891,0.8266384053,0.3564608852,41.96724208
0.806755088,0.09204951984,0.9812237731,9.416476457
0.4697268694,0.5658864254,0.5687445598,29.91167314
0.410968939,0.1820920775,0.1271327996,9.18541762
0.6550622261,0.1019990199,0.7170122538,1.17815215
0.7748723109,0.5663341304,0.5364729019,7.220037016
0.7157979125,0.1778522918,0.04206917428,2.162324451
0.2884995111,0.302581213,0.02523355413,2.385851385
0.9889894897,0.305309256,0.0008891086805,4.546022733
0.6472246115,0.2338276835,0.8988886982,2.682528733
0.1710089241,0.1395408105,0.5885089277,8.708754316
0.6160424504,0.2429978529,0.4952279617,13.37614632
0.3926769194,0.8221717244,0.9870465985,7.339337221
0.2336655071,0.196072376,0.5803531516,11.4876677
0.202625783,0.6305747774,0.368874511,32.2090809
0.1731724535,0.6525364899,0.4116242563,33.47399714
0.3864875251,0.6898573501,0.6713758607,36.74659523
0.4426615706,0.1015700629,0.1232742969,0.9574619499
0.9095310953,0.1808902844,0.2900621341,2.549704807
0.9106994179,0.9404237271,0.198389198,47.21797772
0.4707102667,0.2356887469,0.2095560916,2.287854863
0.5517577271,0.7648798332,0.4799234903,8.044682749
0.4328932972,0.07960070304,0.3609934238,0.7425896232
0.7110183657,0.08036635344,0.2420901781,0.9732512999
0.807947793,0.3822475122,0.3128166883,4.999597899
0.808700638,0.2008855037,0.7530061258,2.628989868
0.03669374443,0.5001406053,0.2855361563,25.41468475
0.9389562847,0.5667650996,0.6192883836,30.25584549
0.5176479177,0.366372483,0.4114996481,3.728381944
0.8046127836,0.3642151318,0.5637610938,19.79988944
0.9405693985,0.5274528392,0.7295843251,7.598324193
0.6560400029,0.3661825933,0.7050866771,20.79486578
0.1921769606,0.5894771248,0.02789501302,4.080224846
0.7072624788,0.5113849574,0.1968791512,6.173758713
0.218402303,0.6488136547,0.2078868264,32.6567674
0.9974751899,0.7393581579,0.6515938831,39.09078084
0.9059500081,0.4161628533,0.4492632141,5.85104167
0.6942440128,0.3360064116,0.9369562293,21.18975546
0.8805585378,0.3183272632,0.04848150214,4.394694211
0.5062648035,0.8415971161,0.8161948817,45.41072623
0.01793714386,0.8539355337,0.5976493006,4.422849313
0.2487324432,0.2263395231,0.2787796945,11.70556674
0.6756271956,0.3510863405,0.04230708395,17.56326647
0.9953632686,0.1096176994,0.809886803,8.760468137
0.8046603969,0.6211484186,0.5108292097,32.36215334
0.6459089755,0.3666675351,0.08270194324,4.201676195
0.8996144945,0.1090172128,0.9144695972,1.525820712
0.4234080982,0.5365561974,0.6830703416,4.954603378
0.08349699816,0.9984889796,0.5659583444,5.826153223
0.5146011734,0.1489949147,0.2253087747,1.511704153
0.319521377,0.4828961071,0.538351058,3.957436826
0.3248289329,0.5633827055,0.01639568213,4.646943558
0.3996451991,0.03115043079,0.934126229,0.2802433551
0.7607752572,0.230877221,0.2373106673,11.82544281
0.4426789351,0.9054103172,0.2089363918,8.535112336
0.3675724756,0.9851545908,0.69863837,51.6982074
0.2695460917,0.3637770101,0.4466688602,2.799431764
0.04651665888,0.3769200532,0.666962111,21.07019495
0.2723320184,0.08060663706,0.8365197064,7.529157949
0.3675321213,0.6691052828,0.3023848315,5.804703254
0.8200384725,0.8355805772,0.935790857,11.02998509
0.9821931366,0.8107677346,0.009858803496,40.53887271
0.1820148107,0.7893351601,0.7498159237,42.2778776
0.9671754104,0.766890741,0.7218004385,11.25163238
